,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
12467,218212,https://sofifa.com/player/218212/andries-noppert/220002,A. Noppert,Andries Noppert,GK,63,67,500000.0,2000.0,27,1994-04-07,203,94,100632.0,Go Ahead Eagles,Holland Eredivisie,1.0,SUB,23.0,,2021-01-22,2022.0,34,Netherlands,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,763000.0,,,,,,,,,14,19,19,20,19,19,41,14,39,20,45,50,40,60,60,47,66,42,66,20,21,16,15,16,19,54,10,15,13,65,61,62,64,61,47.0,30+2,30+2,30+2,25,26,26,26,25,25+2,25+2,25+2,27+2,26+2,26+2,26+2,27+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,62+2,https://cdn.sofifa.net/players/218/212/22_120.png,https://cdn.sofifa.net/teams/100632/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
96,235243,https://sofifa.com/player/235243/matthijs-de-ligt/220002,M. de Ligt,Matthijs de Ligt,CB,85,90,75000000.0,81000.0,21,1999-08-12,189,89,45.0,Juventus,Italian Serie A,1.0,LCB,4.0,,2019-07-18,2024.0,34,Netherlands,105035.0,SUB,3.0,Right,3,2,3,Medium/High,Unique,Yes,129400000.0,#Strength,"Solid Player, Power Header",73.0,59.0,60.0,69.0,84.0,87.0,52,50,85,75,45,65,48,55,63,73,71,75,60,84,62,82,93,75,93,66,83,81,44,45,40,82,84,85,85,12,11,11,12,10,,68+3,68+3,68+3,64,65,65,65,64,64+3,64+3,64+3,65+3,67+3,67+3,67+3,65+3,75+3,78+3,78+3,78+3,75+3,78+3,84+3,84+3,84+3,78+3,19+3,https://cdn.sofifa.net/players/235/243/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
15,203376,https://sofifa.com/player/203376/virgil-van-dijk/220002,V. van Dijk,Virgil van Dijk,CB,89,89,86000000.0,230000.0,29,1991-07-08,193,92,9.0,Liverpool,English Premier League,1.0,LCB,4.0,,2018-01-01,2025.0,34,Netherlands,105035.0,LCB,4.0,Right,3,2,4,Medium/Medium,Unique,Yes,159100000.0,"#Tackling, #Tactician, #Strength, #Complete Defender","Leadership, Long Passer (AI), Power Header",78.0,60.0,71.0,72.0,91.0,84.0,53,52,87,79,45,70,60,70,86,76,66,88,61,87,53,81,90,69,92,64,83,90,47,65,62,90,92,92,86,13,10,13,11,11,,70+3,70+3,70+3,67,69,69,69,67,70+3,70+3,70+3,70+3,75+3,75+3,75+3,70+3,79+3,84+3,84+3,84+3,79+3,81+3,88+1,88+1,88+1,81+3,20+3,https://cdn.sofifa.net/players/203/376/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
84,198176,https://sofifa.com/player/198176/stefan-de-vrij/220002,S. de Vrij,Stefan de Vrij,CB,85,85,45000000.0,145000.0,29,1992-02-05,189,78,44.0,Inter,Italian Serie A,1.0,CB,6.0,,2018-07-01,2023.0,34,Netherlands,105035.0,RCB,6.0,Right,3,2,3,Medium/High,Unique,Yes,76500000.0,"#Tackling, #Tactician ",Long Passer (AI),72.0,41.0,64.0,70.0,87.0,79.0,49,25,84,75,27,66,45,16,71,75,69,74,61,85,59,65,79,80,79,60,77,87,31,70,41,85,89,87,85,8,10,7,14,13,,59+3,59+3,59+3,61,62,62,62,61,65+3,65+3,65+3,64+3,71+3,71+3,71+3,64+3,77+3,81+3,81+3,81+3,77+3,79+3,84+1,84+1,84+1,79+3,19+3,https://cdn.sofifa.net/players/198/176/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
1093,238041,https://sofifa.com/player/238041/tyrell-malacia/220002,T. Malacia,Tyrell Malacia,LB,77,82,15000000.0,8000.0,21,1999-08-17,169,67,246.0,Feyenoord,Holland Eredivisie,1.0,LB,15.0,,2015-12-02,2024.0,34,Netherlands,105035.0,SUB,5.0,Left,3,3,1,High/Low,Lean (170-),No,23600000.0,,"Long Throw-in, Dives Into Tackles (AI), Early Crosser, Speed Dribbler (AI)",81.0,56.0,64.0,75.0,72.0,73.0,75,50,58,75,59,75,36,35,56,74,82,81,82,71,89,65,85,80,67,62,77,70,60,52,46,66,70,78,76,9,9,12,8,8,,65+2,65+2,65+2,70,67,67,67,70,68+2,68+2,68+2,70+2,67+2,67+2,67+2,70+2,75+2,71+2,71+2,71+2,75+2,75+2,72+2,72+2,72+2,75+2,16+2,https://cdn.sofifa.net/players/238/041/22_120.png,https://cdn.sofifa.net/teams/246/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
214,190815,https://sofifa.com/player/190815/daley-blind/220002,D. Blind,Daley Blind,"CB, CDM, LB",82,82,21000000.0,23000.0,31,1990-03-09,180,72,245.0,Ajax,Holland Eredivisie,1.0,LB,17.0,,2018-07-17,2023.0,34,Netherlands,105035.0,LB,17.0,Left,3,3,3,High/Medium,Normal (170-185),Yes,29400000.0,#Tactician ,"Long Passer (AI), Outside Foot Shot, Team Player",45.0,64.0,82.0,79.0,83.0,72.0,80,60,76,84,66,77,84,62,85,84,48,43,72,83,72,74,76,76,72,64,67,87,66,83,54,84,83,84,80,12,9,10,14,10,,70+3,70+3,70+3,72,73,73,73,72,76+3,76+3,76+3,74+3,81+1,81+1,81+1,74+3,78+3,82,82,82,78+3,78+3,80+2,80+2,80+2,78+3,19+3,https://cdn.sofifa.net/players/190/815/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
652,240679,https://sofifa.com/player/240679/teun-koopmeiners/220002,T. Koopmeiners,Teun Koopmeiners,"CDM, CM, CB",79,84,24500000.0,41000.0,23,1998-02-28,183,77,39.0,Atalanta,Italian Serie A,1.0,SUB,7.0,,2021-08-30,2026.0,34,Netherlands,105035.0,SUB,20.0,Left,2,3,2,Medium/Medium,Normal (170-185),No,43500000.0,,"Solid Player, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",65.0,72.0,79.0,72.0,76.0,77.0,76,67,73,82,66,70,69,77,83,76,66,64,66,80,71,78,78,84,75,76,71,79,68,76,85,79,77,75,75,14,8,14,12,10,,72+2,72+2,72+2,73,73,73,73,73,74+2,74+2,74+2,74+2,78+2,78+2,78+2,74+2,77+2,78+2,78+2,78+2,77+2,76+2,76+2,76+2,76+2,76+2,19+2,https://cdn.sofifa.net/players/240/679/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
43,228702,https://sofifa.com/player/228702/frenkie-de-jong/220002,F. de Jong,Frenkie de Jong,"CM, CDM, CB",87,92,119500000.0,210000.0,24,1997-05-12,180,74,241.0,FC Barcelona,Spain Primera Division,1.0,RCM,21.0,,2019-07-01,2026.0,34,Netherlands,105035.0,CDM,21.0,Right,3,4,3,High/Medium,Unique,Yes,253900000.0,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",81.0,69.0,85.0,88.0,77.0,78.0,78,72,72,91,70,88,84,64,87,89,80,82,88,88,79,68,76,90,74,66,75,82,77,86,45,90,76,76,77,7,13,10,10,9,,78+3,78+3,78+3,83,82,82,82,83,85+3,85+3,85+3,85+3,86+3,86+3,86+3,85+3,83+3,83+3,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,18+3,https://cdn.sofifa.net/players/228/702/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
9514,245367,https://sofifa.com/player/245367/xavi-simons/220002,X. Simons,Xavi Simons,CM,66,83,2200000.0,6000.0,18,2003-04-21,168,58,73.0,Paris Saint-Germain,French Ligue 1,1.0,RES,34.0,,2019-07-23,2022.0,34,Netherlands,,,,Right,3,3,1,Medium/High,Normal (170-),Yes,5400000.0,,"Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",68.0,57.0,66.0,70.0,57.0,60.0,60,57,39,69,49,70,71,61,65,69,70,66,73,63,84,59,56,61,55,55,72,61,67,68,58,70,56,64,52,9,11,5,8,10,,61+2,61+2,61+2,66,65,65,65,66,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,62+2,64+2,64+2,64+2,62+2,61+2,59+2,59+2,59+2,61+2,15+2,https://cdn.sofifa.net/players/245/367/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/nl.png
86,202556,https://sofifa.com/player/202556/memphis-depay/220002,M. Depay,Memphis Depay,"CF, LW, CAM",85,86,63000000.0,220000.0,27,1994-02-13,176,78,241.0,FC Barcelona,Spain Primera Division,1.0,LW,9.0,,2021-07-01,2023.0,34,Netherlands,105035.0,ST,10.0,Right,3,5,3,High/Low,Unique,Yes,133900000.0,#Dribbler,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",82.0,83.0,82.0,84.0,30.0,79.0,84,83,65,81,74,86,85,83,76,85,81,83,80,83,81,87,69,79,83,83,72,28,85,85,76,80,23,31,20,8,14,6,12,10,,82+3,82+3,82+3,84,84,84,84,84,83+3,83+3,83+3,83+3,77+3,77+3,77+3,83+3,61+3,59+3,59+3,59+3,61+3,56+3,49+3,49+3,49+3,56+3,19+3,https://cdn.sofifa.net/players/202/556/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
529,189805,https://sofifa.com/player/189805/luuk-de-jong/220002,L. de Jong,Luuk de Jong,ST,79,79,17000000.0,34000.0,30,1990-08-27,188,86,241.0,FC Barcelona,Spain Primera Division,1.0,SUB,17.0,Sevilla FC,,2022.0,34,Netherlands,,,,Right,5,3,2,Medium/High,Normal (185+),Yes,,#Aerial Threat,Power Header,50.0,78.0,71.0,70.0,46.0,75.0,66,79,93,80,83,67,63,69,62,79,48,52,54,76,57,83,88,71,84,70,54,40,84,69,67,76,39,43,37,16,10,8,8,11,,78+1,78+1,78+1,71,74,74,74,71,73+2,73+2,73+2,70+2,70+2,70+2,70+2,70+2,58+2,60+2,60+2,60+2,58+2,56+2,58+2,58+2,58+2,56+2,18+2,https://cdn.sofifa.net/players/189/805/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/nl.png
314,200260,https://sofifa.com/player/200260/steven-berghuis/220002,S. Berghuis,Steven Berghuis,RW,81,81,25500000.0,26000.0,29,1991-12-19,182,75,245.0,Ajax,Holland Eredivisie,1.0,SUB,23.0,,2021-07-19,2025.0,34,Netherlands,105035.0,RW,11.0,Left,3,4,2,Medium/Medium,Lean (170-185),Yes,35700000.0,,"Early Crosser, Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",80.0,81.0,82.0,82.0,36.0,66.0,84,80,48,82,76,81,86,76,80,84,83,78,85,77,75,82,56,77,59,85,70,37,77,82,84,80,34,36,30,9,11,7,7,15,,76+2,76+2,76+2,81,80,80,80,81,81,81,81,81,76+2,76+2,76+2,81,63+2,61+2,61+2,61+2,63+2,58+2,49+2,49+2,49+2,58+2,18+2,https://cdn.sofifa.net/players/200/260/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
564,203483,https://sofifa.com/player/203483/davy-klaassen/220002,D. Klaassen,Davy Klaassen,"CAM, CM",79,79,17500000.0,21000.0,28,1993-02-21,179,70,245.0,Ajax,Holland Eredivisie,1.0,CAM,6.0,,2020-10-05,2024.0,34,Netherlands,105035.0,LCM,14.0,Right,3,3,2,High/High,Normal (170-185),Yes,24500000.0,#Engine,"Dives Into Tackles (AI), Outside Foot Shot",71.0,80.0,73.0,76.0,72.0,78.0,67,81,77,79,82,75,61,44,77,80,69,72,68,82,68,81,69,90,73,75,79,73,83,78,76,82,68,75,65,12,6,13,16,10,,79,79,79,77,79,79,79,77,78+1,78+1,78+1,77+2,79,79,79,77+2,75+2,76+2,76+2,76+2,75+2,74+2,74+2,74+2,74+2,74+2,19+2,https://cdn.sofifa.net/players/203/483/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
1796,226537,https://sofifa.com/player/226537/vincent-janssen/220002,V. Janssen,Vincent Janssen,"ST, CF",75,76,6500000.0,45000.0,27,1994-06-15,184,79,1032.0,CF Monterrey,Mexican Liga MX,1.0,SUB,9.0,,2019-07-23,2024.0,34,Netherlands,,,,Left,4,3,1,High/High,Normal (170-185),Yes,10900000.0,#Strength,"Injury Prone, Leadership, Finesse Shot",75.0,73.0,62.0,70.0,39.0,84.0,35,72,72,72,63,67,54,39,66,73,75,75,69,75,63,82,71,72,91,68,83,19,77,75,81,74,45,37,37,13,7,11,15,16,,75+1,75+1,75+1,69,73,73,73,69,72+2,72+2,72+2,69+2,67+2,67+2,67+2,69+2,53+2,57+2,57+2,57+2,53+2,52+2,55+2,55+2,55+2,52+2,20+2,https://cdn.sofifa.net/players/226/537/22_120.png,https://cdn.sofifa.net/teams/1032/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/nl.png
183,223689,https://sofifa.com/player/223689/wout-weghorst/220002,W. Weghorst,Wout Weghorst,ST,83,83,37000000.0,95000.0,28,1992-08-07,197,84,175.0,VfL Wolfsburg,German 1. Bundesliga,1.0,ST,9.0,,2018-07-01,2023.0,34,Netherlands,105035.0,SUB,19.0,Right,3,2,2,High/High,Normal (185+),No,62900000.0,"#Aerial Threat, #Strength",Power Header,63.0,83.0,59.0,70.0,52.0,86.0,42,87,92,76,83,65,40,37,43,79,59,66,62,85,44,86,79,83,89,74,85,34,88,67,71,83,44,67,30,11,9,14,16,12,,82+1,82+1,82+1,72,77,77,77,72,73+2,73+2,73+2,70+2,70+2,70+2,70+2,70+2,59+2,63+2,63+2,63+2,59+2,58+2,64+2,64+2,64+2,58+2,20+2,https://cdn.sofifa.net/players/223/689/22_120.png,https://cdn.sofifa.net/teams/175/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png
7462,263238,https://sofifa.com/player/263238/seyed-payam-niazmand/220002,S. Niazmand,Seyed Payam Niazmand,GK,68,73,1400000.0,3000.0,26,1995-04-06,194,84,10031.0,Portimonense SC,Portuguese Liga ZON SAGRES,1.0,SUB,12.0,,2021-07-12,2024.0,161,Iran,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,3000000.0,,"GK Long Throw, Rushes Out Of Goal",,,,,,,14,8,14,27,6,17,14,13,20,21,25,34,39,63,27,49,39,21,64,8,27,7,4,56,12,49,6,12,14,69,66,65,69,68,29.0,24+2,24+2,24+2,24,26,26,26,24,27+2,27+2,27+2,25+2,27+2,27+2,27+2,25+2,21+2,23+2,23+2,23+2,21+2,20+2,22+2,22+2,22+2,20+2,67+2,https://cdn.sofifa.net/players/263/238/22_120.png,https://cdn.sofifa.net/teams/10031/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/ir.png
2973,237419,https://sofifa.com/player/237419/amir-abedzadeh/220002,A. Abedzadeh,Amir Abedzadeh,GK,73,74,2400000.0,6000.0,28,1993-04-26,186,80,2023.0,SD Ponferradina,Spanish Segunda División,2.0,GK,1.0,,2021-07-08,2023.0,161,Iran,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,4000000.0,,Long Passer (AI),,,,,,,12,10,13,24,12,10,13,14,35,15,30,25,53,70,36,50,55,21,60,11,26,14,10,50,11,34,13,14,14,72,70,67,73,73,28.0,24+2,24+2,24+2,22,24,24,24,22,26+2,26+2,26+2,23+2,27+2,27+2,27+2,23+2,21+2,26+2,26+2,26+2,21+2,21+2,24+2,24+2,24+2,21+2,72+2,https://cdn.sofifa.net/players/237/419/22_120.png,https://cdn.sofifa.net/teams/2023/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ir.png
4500,244259,https://sofifa.com/player/244259/sadegh-moharrami/220002,S. Moharrami,Sadegh Moharrami,"RB, RM",71,74,2300000.0,550.0,25,1996-03-01,174,71,211.0,Dinamo Zagreb,Croatian Prva HNL,1.0,SUB,2.0,,2018-07-02,2025.0,161,Iran,,,,Right,2,3,1,High/High,Normal (170-185),No,5200000.0,,"Speed Dribbler (AI), Team Player",81.0,30.0,52.0,68.0,70.0,59.0,57,26,56,59,21,67,39,27,51,66,82,81,75,62,84,34,79,75,48,27,61,75,53,45,38,57,66,75,72,6,13,7,14,9,,51+2,51+2,51+2,59,56,56,56,59,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,69+2,65+2,65+2,65+2,69+2,69+2,66+2,66+2,66+2,69+2,16+2,https://cdn.sofifa.net/players/244/259/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png,,https://cdn.sofifa.net/flags/ir.png
5932,227921,https://sofifa.com/player/227921/morteza-pouraliganji/220002,M. Pouraliganji,Morteza Pouraliganji,"CB, CDM, CM",69,69,1200000.0,6000.0,29,1992-04-19,187,83,111773.0,Shenzhen FC,Chinese Super League,1.0,LCB,35.0,,2020-09-22,2022.0,161,Iran,,,,Right,3,3,1,Low/Medium,Normal (185+),No,1900000.0,,Injury Prone,69.0,57.0,61.0,68.0,69.0,73.0,52,58,69,65,64,68,58,48,67,72,69,69,62,66,61,62,73,76,73,48,71,67,64,61,49,60,69,71,67,11,10,12,16,14,,65+2,65+2,65+2,64,65,65,65,64,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,67+2,69,69,69,67+2,67+2,69,69,69,67+2,19+2,https://cdn.sofifa.net/players/227/921/22_120.png,https://cdn.sofifa.net/teams/111773/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/ir.png
8327,243549,https://sofifa.com/player/243549/majid-hosseini/220002,M. Hosseini,Seyed Majid Hosseini,"CB, CDM",67,71,1300000.0,5000.0,25,1996-06-20,183,76,101020.0,Yukatel Kayserispor,Turkish Süper Lig,1.0,SUB,5.0,,2021-07-27,2022.0,161,Iran,,,,Right,3,2,1,Medium/High,Stocky (170-185),No,2700000.0,,,64.0,28.0,46.0,51.0,70.0,68.0,28,18,70,62,22,42,35,37,58,54,63,65,55,65,67,45,75,72,73,30,50,69,26,30,45,66,67,72,70,6,13,12,12,13,,46+2,46+2,46+2,44,44,44,44,44,46+2,46+2,46+2,48+2,52+2,52+2,52+2,48+2,61+2,63+2,63+2,63+2,61+2,63+2,67+2,67+2,67+2,63+2,17+2,https://cdn.sofifa.net/players/243/549/22_120.png,https://cdn.sofifa.net/teams/101020/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/ir.png
11703,241793,https://sofifa.com/player/241793/ali-karimi/220002,A. Karimi,Ali Karimi,CAM,64,65,675000.0,4000.0,27,1994-02-11,185,79,101020.0,Yukatel Kayserispor,Turkish Süper Lig,1.0,RES,6.0,,2021-08-10,2024.0,161,Iran,,,,Right,3,2,1,High/Medium,Lean (185+),No,1400000.0,,,59.0,61.0,62.0,65.0,51.0,54.0,58,61,70,66,48,68,59,49,59,69,64,54,59,48,58,64,67,55,51,61,59,41,66,63,48,58,49,53,48,6,14,13,9,5,,62+2,62+2,62+2,63,63,63,63,63,64+1,64+1,64+1,62+2,61+2,61+2,61+2,62+2,55+2,55+2,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,13+2,https://cdn.sofifa.net/players/241/793/22_120.png,https://cdn.sofifa.net/teams/101020/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/ir.png
8098,233241,https://sofifa.com/player/233241/saeid-ezatolahi/220002,S. Ezatolahi,Saeid Ezatolahi Afagh,"CDM, CM",67,73,1500000.0,3000.0,24,1996-10-01,190,78,822.0,Vejle Boldklub,Danish Superliga,1.0,CDM,6.0,,2020-08-20,2023.0,161,Iran,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,2200000.0,,,60.0,57.0,60.0,62.0,65.0,72.0,49,52,60,66,41,61,49,55,67,66,63,58,59,64,52,72,58,69,73,60,75,67,57,60,45,63,65,66,62,14,10,15,7,14,,61+2,61+2,61+2,60,61,61,61,60,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,63+2,66+2,66+2,66+2,63+2,63+2,66+2,66+2,66+2,63+2,17+2,https://cdn.sofifa.net/players/233/241/22_120.png,https://cdn.sofifa.net/teams/822/60.png,https://cdn.sofifa.net/flags/dk.png,,https://cdn.sofifa.net/flags/ir.png
2383,243551,https://sofifa.com/player/243551/ali-gholizadeh/220002,A. Gholizadeh,Ali Gholizadeh,"LM, RM, CM",74,76,5500000.0,13000.0,25,1996-03-10,176,69,670.0,Royal Charleroi S.C.,Belgian Jupiler Pro League,1.0,RCM,8.0,,2018-07-01,2022.0,161,Iran,,,,Left,3,4,1,Medium/Medium,Normal (170-185),No,8700000.0,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",77.0,67.0,68.0,77.0,48.0,70.0,65,68,34,68,58,78,63,65,65,78,79,75,77,70,78,72,78,80,68,64,62,43,70,73,55,72,49,55,47,14,12,13,10,8,,68+2,68+2,68+2,73,72,72,72,73,72+2,72+2,72+2,73+2,69+2,69+2,69+2,73+2,63+2,62+2,62+2,62+2,63+2,60+2,55+2,55+2,55+2,60+2,18+2,https://cdn.sofifa.net/players/243/551/22_120.png,https://cdn.sofifa.net/teams/670/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/ir.png
2731,215871,https://sofifa.com/player/215871/alireza-jahanbakhsh/220002,A. Jahanbakhsh,Alireza Jahanbakhsh,RW,73,73,3200000.0,10000.0,27,1993-08-11,180,78,246.0,Feyenoord,Holland Eredivisie,1.0,RW,9.0,,2021-07-17,2024.0,161,Iran,,,,Right,4,4,2,Medium/Medium,Normal (170-185),Yes,4800000.0,,"Flair, Speed Dribbler (AI)",77.0,72.0,68.0,76.0,43.0,69.0,70,67,62,71,74,77,64,46,62,76,76,77,78,70,75,84,84,73,66,74,68,42,72,73,58,75,45,37,40,13,11,9,7,7,,72+1,72+1,72+1,73,73,73,73,73,73,73,73,73,68+2,68+2,68+2,73,61+2,58+2,58+2,58+2,61+2,58+2,54+2,54+2,54+2,58+2,16+2,https://cdn.sofifa.net/players/215/871/22_120.png,https://cdn.sofifa.net/teams/246/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/ir.png
654,241788,https://sofifa.com/player/241788/mehdi-taremi/220002,M. Taremi,Mehdi Taremi,"ST, CF",79,79,18000000.0,19000.0,28,1992-07-18,187,83,236.0,FC Porto,Portuguese Liga ZON SAGRES,1.0,RS,9.0,,2020-08-31,2024.0,161,Iran,,,,Right,4,4,1,High/Medium,Normal (185+),No,36000000.0,,"Flair, Technical Dribbler (AI)",76.0,79.0,70.0,80.0,38.0,71.0,68,81,70,74,74,81,74,43,64,83,77,76,73,81,65,81,74,80,76,74,46,23,83,73,76,81,38,41,25,9,11,9,15,8,,79,79,79,78,79,79,79,78,78+1,78+1,78+1,77+2,72+2,72+2,72+2,77+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,18+2,https://cdn.sofifa.net/players/241/788/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/ir.png
2051,197136,https://sofifa.com/player/197136/karim-ansarifard/220002,K. Ansarifard,Karim Ansarifard,ST,74,74,3600000.0,1000.0,31,1990-04-03,187,80,278.0,AEK Athens,Greek Super League,1.0,SUB,10.0,,2020-08-25,2023.0,161,Iran,,,,Right,4,3,1,High/Medium,Normal (185+),No,7900000.0,,Long Shot Taker (AI),74.0,77.0,62.0,71.0,43.0,72.0,59,77,70,68,72,72,68,56,57,69,73,75,72,73,69,78,74,73,74,77,66,54,75,58,75,75,30,42,39,8,14,9,15,12,,74,74,74,71,72,72,72,71,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,59+2,57+2,57+2,57+2,59+2,57+2,55+2,55+2,55+2,57+2,19+2,https://cdn.sofifa.net/players/197/136/22_120.png,https://cdn.sofifa.net/teams/278/60.png,https://cdn.sofifa.net/flags/gr.png,,https://cdn.sofifa.net/flags/ir.png
5108,231949,https://sofifa.com/player/231949/saman-ghoddos/220002,S. Ghoddos,Saman Ghoddos,"CAM, CM, LW",70,70,1700000.0,24000.0,27,1993-09-06,177,79,1925.0,Brentford,English Premier League,1.0,SUB,14.0,,2021-01-15,2023.0,161,Iran,,,,Right,3,4,1,Medium/Low,Normal (170-185),Yes,3400000.0,,,60.0,72.0,69.0,71.0,49.0,65.0,67,70,64,72,68,69,65,78,64,73,61,60,68,68,78,78,58,62,67,73,63,46,68,70,62,69,51,46,44,10,11,6,13,9,,69+1,69+1,69+1,69,70,70,70,69,70,70,70,68+2,67+2,67+2,67+2,68+2,59+2,60+2,60+2,60+2,59+2,57+2,56+2,56+2,56+2,57+2,17+2,https://cdn.sofifa.net/players/231/949/22_120.png,https://cdn.sofifa.net/teams/1925/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ir.png
